Date,Power_kW,temp_C,HR,windSpeed_m/s,windGust_m/s,pres_mbar,solarRad_W/m2,rain_day,Hour,Weekday,Month
2018-01-28 22:00:00,112.8087279,11.98,50.76,0.0,0.0,1031,1.246,0.0,22,6,1
2018-01-28 23:00:00,115.5181716,11.74,51.9,0.0,0.0,1032,1.08,0.0,23,6,1
2018-01-29 00:00:00,108.5535669,10.47,59.6,0.0,0.0,1032,0.166,0.0,0,0,1
2018-01-29 01:00:00,102.2660845,10.1,60.6,0.0,0.0,1032,0.6920000000000001,0.0,1,0,1
2018-01-29 02:00:00,100.7247579,9.75,63.76,0.0,0.0,1032,1.025,0.0,2,0,1
2018-01-29 03:00:00,98.7246986,10.04,62.57,0.0,0.0,1031,0.72,0.0,3,0,1
2018-01-29 04:00:00,92.3299304,9.75,63.94,0.0,0.0,1031,0.083,0.0,4,0,1
2018-01-29 05:00:00,108.501833,9.37,66.36,0.0,0.0,1031,1.108,0.0,5,0,1
2018-01-29 06:00:00,122.06642340000002,9.51,66.56,0.0,0.0,1031,0.526,0.0,6,0,1
2018-01-29 07:00:00,233.5936396,9.72,65.14,0.0,0.0,1031,2.161,0.0,7,0,1
2018-01-29 08:00:00,355.5806486,10.04,63.24,0.0,0.0,1031,12.05,0.0,8,0,1
2018-01-29 09:00:00,428.7230291,10.26,62.87,0.0,0.0,1031,123.3,0.0,9,0,1
2018-01-29 10:00:00,474.3399204,11.37,58.87,0.0,0.0,1031,308.8,0.0,10,0,1
2018-01-29 11:00:00,480.5115265,12.21,57.4,0.0,0.0,1031,441.3,0.0,11,0,1
2018-01-29 12:00:00,411.8083346,14.22,50.12,0.0,0.0,1030,517.0,0.0,12,0,1
2018-01-29 13:00:00,399.9807433,15.71,44.36,0.0,0.0,1029,538.0,0.0,13,0,1
2018-01-29 14:00:00,407.2906861,16.42,41.7,0.0,0.0,1028,510.3,0.0,14,0,1
2018-01-29 15:00:00,370.8268771,17.11,39.67,0.0,0.0,1027,428.5,0.0,15,0,1
2018-01-29 16:00:00,342.8214653,17.25,40.66,0.0,0.0,1026,269.4,0.0,16,0,1
2018-01-29 17:00:00,331.5881457,16.87,41.76,0.0,0.0,1026,88.1,0.0,17,0,1
2018-01-29 18:00:00,302.9562001,15.84,47.18,0.0,0.0,1027,4.0139999999999985,0.0,18,0,1
2018-01-29 19:00:00,223.4919752,15.65,43.51,0.0,0.0,1027,1.218,0.0,19,0,1
2018-01-29 20:00:00,166.5900304,15.22,44.19,0.0,0.0,1028,1.246,0.0,20,0,1
2018-01-29 21:00:00,135.8297407,14.95,45.0,0.0,0.0,1028,0.969,0.0,21,0,1
2018-01-29 22:00:00,126.8583952,14.45,45.79,0.0,0.0,1028,1.218,0.0,22,0,1
2018-01-29 23:00:00,124.0491108,13.73,46.48,0.0,0.0,1028,0.942,0.0,23,0,1
2018-01-30 00:00:00,110.939626,12.99,49.04,0.0,0.0,1028,1.357,0.0,0,1,1
2018-01-30 01:00:00,106.4950922,12.51,50.96,0.0,0.0,1028,1.246,0.0,1,1,1
2018-01-30 02:00:00,102.2878471,12.16,51.53,0.0,0.0,1028,0.637,0.0,2,1,1
2018-01-30 03:00:00,102.7639517,11.59,54.51,0.0,0.0,1028,1.025,0.0,3,1,1
2018-01-30 04:00:00,99.0916084,11.29,56.46,0.0,0.0,1027,1.052,0.0,4,1,1
2018-01-30 05:00:00,117.890295,11.03,57.38,0.0,0.0,1027,0.72,0.0,5,1,1
2018-01-30 06:00:00,130.0647516,10.72,57.69,0.0,0.0,1027,0.969,0.0,6,1,1
2018-01-30 07:00:00,206.4644588,10.46,58.17,0.0,0.0,1027,0.332,0.0,7,1,1
2018-01-30 08:00:00,322.6817062,9.88,59.91,0.0,0.0,1027,12.05,0.0,8,1,1
2018-01-30 09:00:00,364.4260001,10.45,57.59,0.0,0.0,1028,156.0,0.0,9,1,1
2018-01-30 10:00:00,408.5124461,10.85,55.81,0.0,0.0,1027,317.4,0.0,10,1,1
2018-01-30 11:00:00,433.1708082,11.06,56.63,0.0,0.0,1027,445.9,0.0,11,1,1
2018-01-30 12:00:00,426.4849175,11.99,53.38,0.0,0.0,1027,524.7,0.0,12,1,1
2018-01-30 13:00:00,395.1189021,13.79,48.97,0.0,0.0,1026,542.3,0.0,13,1,1
2018-01-30 14:00:00,381.2696798,15.37,41.74,0.0,0.0,1025,531.3,0.0,14,1,1
2018-01-30 15:00:00,376.44315510000007,15.21,41.83,0.0,0.0,1024,256.5,0.0,15,1,1
2018-01-30 16:00:00,342.1145626,15.87,40.25,0.0,0.0,1024,273.3,0.0,16,1,1
2018-01-30 17:00:00,323.3132034,15.94,38.55,0.0,0.0,1024,116.5,0.0,17,1,1
2018-01-30 18:00:00,296.6755901,15.17,41.71,0.0,0.0,1024,5.704,0.0,18,1,1
2018-01-30 19:00:00,219.85323030000004,14.9,41.59,0.0,0.0,1024,0.997,0.0,19,1,1
2018-01-30 20:00:00,177.72541830000003,14.47,42.43,0.0,0.0,1024,0.914,0.0,20,1,1
2018-01-30 21:00:00,145.01775769999998,14.31,42.51,0.0,0.0,1025,1.052,0.0,21,1,1
2018-01-30 22:00:00,125.465207,13.67,45.65,0.0,0.0,1025,0.8859999999999999,0.0,22,1,1
2018-01-30 23:00:00,118.6296507,13.15,45.38,0.0,0.0,1025,0.997,0.0,23,1,1
2018-01-31 00:00:00,111.3363162,12.54,47.82,0.0,0.0,1025,0.914,0.0,0,2,1
2018-01-31 01:00:00,103.673972,11.66,50.09,0.0,0.0,1024,1.246,0.0,1,2,1
2018-01-31 02:00:00,101.6622678,11.21,50.08,0.0,0.0,1024,1.108,0.0,2,2,1
2018-01-31 03:00:00,99.0992444,11.14,49.71,0.0,0.0,1024,0.969,0.0,3,2,1
2018-01-31 03:00:00,99.0992444,11.14,49.71,0.0,0.0,1024,0.969,0.0,3,2,1
2018-01-31 04:00:00,98.10351,10.59,54.34,0.0,0.0,1024,1.163,0.0,4,2,1
2018-01-31 05:00:00,115.3906504,10.31,55.18,0.0,0.0,1023,1.163,0.0,5,2,1
2018-01-31 06:00:00,123.6730378,9.85,56.62,0.0,0.0,1024,1.3019999999999998,0.0,6,2,1
2018-01-31 07:00:00,207.3183545,9.82,55.11,0.0,0.0,1024,1.524,0.0,7,2,1
2018-01-31 08:00:00,348.4992131,10.41,51.07,0.0,0.0,1024,10.39,0.0,8,2,1
2018-01-31 09:00:00,396.9225253,10.75,49.04,0.0,0.0,1024,122.5,0.0,9,2,1
2018-01-31 10:00:00,421.4716926,11.46,47.51,0.0,0.0,1025,297.7,0.0,10,2,1
2018-01-31 11:00:00,412.1525273,10.89,52.24,0.0,0.0,1025,425.7,0.0,11,2,1
2018-01-31 12:00:00,375.3607521,12.69,46.97,0.0,0.0,1024,508.9,0.0,12,2,1
2018-01-31 13:00:00,339.6998685,14.96,43.24,0.0,0.0,1023,537.9,0.0,13,2,1
2018-01-31 14:00:00,350.6764276,16.41,41.04,0.0,0.0,1022,500.7,0.0,14,2,1
2018-01-31 15:00:00,359.14436980000005,16.43,40.6,0.0,0.0,1021,412.0,0.0,15,2,1
2018-01-31 16:00:00,340.58469,16.71,41.46,0.0,0.0,1020,267.2,0.0,16,2,1
2018-01-31 17:00:00,321.5216069,16.46,40.36,0.0,0.0,1020,105.9,0.0,17,2,1
2018-01-31 18:00:00,279.1463885,14.31,48.36,0.0,0.0,1020,5.067,0.0,18,2,1
2018-01-31 19:00:00,210.2183164,11.98,59.86,0.0,0.0,1021,1.246,0.0,19,2,1
2018-01-31 20:00:00,173.8383125,11.28,66.24,0.0,0.0,1021,0.8590000000000001,0.0,20,2,1
2018-01-31 21:00:00,134.1118316,10.28,72.6,0.0,0.0,1022,1.246,0.0,21,2,1
2018-01-31 22:00:00,120.3446963,10.18,71.3,0.0,0.0,1022,1.606,0.0,22,2,1
2018-01-31 23:00:00,119.2699293,9.83,73.5,0.0,0.0,1022,0.8859999999999999,0.0,23,2,1
2018-02-01 00:00:00,110.2525769,9.78,71.4,0.0,0.0,1021,0.8859999999999999,0.0,0,3,2
2018-02-01 01:00:00,104.5897193,9.68,72.4,0.0,0.0,1020,0.72,0.0,1,3,2
2018-02-01 02:00:00,103.8278374,9.91,70.5,0.0,0.0,1019,0.609,0.0,2,3,2
2018-02-01 03:00:00,102.2389767,10.21,70.7,0.0,0.0,1020,2.022,0.0,3,3,2
2018-02-01 04:00:00,100.7159765,10.44,73.3,0.0,0.0,1019,0.5539999999999999,0.0,4,3,2
2018-02-01 05:00:00,117.29105990000002,11.1,75.9,0.0,0.0,1019,0.388,0.0,5,3,2
2018-02-01 06:00:00,125.1887838,11.24,75.3,0.0,0.0,1019,0.914,0.0,6,3,2
2018-02-01 07:00:00,208.602157,11.35,69.88,0.0,0.0,1019,1.939,0.0,7,3,2
2018-02-01 08:00:00,337.8099585,11.28,71.4,0.0,0.0,1019,10.88,0.0,8,3,2
2018-02-01 09:00:00,382.0120899,11.32,69.13,0.0,0.0,1019,130.8,0.0,9,3,2
2018-02-01 10:00:00,419.1537848,11.68,62.78,0.0,0.0,1020,187.7,0.0,10,3,2
2018-02-01 11:00:00,415.8578963,11.86,60.75,0.0,0.0,1019,202.4,0.0,11,3,2
2018-02-01 12:00:00,393.5371047,12.16,49.33,0.0,0.0,1019,625.9,0.0,12,3,2
2018-02-01 13:00:00,399.7571994,12.97,47.73,0.0,0.0,1018,614.3,0.0,13,3,2
2018-02-01 14:00:00,364.4088191,11.89,50.54,0.0,0.0,1017,536.4,0.0,14,3,2
2018-02-01 15:00:00,344.9855077,12.0,47.3,0.0,0.0,1016,536.1,0.0,15,3,2
2018-02-01 16:00:00,327.3507383999999,11.43,54.58,0.0,0.0,1016,421.4,0.0,16,3,2
2018-02-01 17:00:00,312.4036502,11.12,56.28,0.0,0.0,1016,125.6,0.0,17,3,2
2018-02-01 18:00:00,285.0106456000001,10.43,61.99,0.0,0.0,1017,3.24,0.0,18,3,2
2018-02-01 19:00:00,221.9621026,9.33,68.11,0.0,0.0,1017,4.043,0.0,19,3,2
2018-02-01 20:00:00,180.4190173,9.1,68.69,0.0,0.0,1017,1.33,0.1,20,3,2
2018-02-01 21:00:00,151.0104905,9.2,64.81,0.0,0.0,1017,0.637,0.1,21,3,2
2018-02-01 22:00:00,112.4462088,9.29,57.58,0.0,0.0,1017,0.942,0.1,22,3,2
2018-02-01 23:00:00,113.4106356,8.89,59.53,0.0,0.0,1017,0.72,0.1,23,3,2
2018-02-02 00:00:00,106.0050519,8.88,60.46,0.0,0.0,1017,0.8859999999999999,0.1,0,4,2
2018-02-02 01:00:00,99.6639266,8.65,61.06,0.0,0.0,1017,0.942,0.0,1,4,2
2018-02-02 02:00:00,98.691482,8.79,63.23,0.0,0.0,1017,2.0780000000000003,0.0,2,4,2
2018-02-02 03:00:00,97.8100967,8.77,59.48,0.0,0.0,1017,1.247,0.0,3,4,2
2018-02-02 04:00:00,97.584262,8.45,59.83,0.0,0.0,1017,0.083,0.0,4,4,2
2018-02-02 05:00:00,114.4338596,8.17,61.01,0.0,0.0,1017,0.277,0.0,5,4,2
2018-02-02 06:00:00,134.6266889,8.15,58.97,0.0,0.0,1018,0.8029999999999999,0.0,6,4,2
2018-02-02 07:00:00,210.3112847,8.05,59.63,0.0,0.0,1018,0.8029999999999999,0.0,7,4,2
2018-02-02 08:00:00,324.4061059,7.89,60.0,0.0,0.0,1019,20.89,0.0,8,4,2
2018-02-02 09:00:00,385.5441217,8.49,57.19,0.0,0.0,1020,174.9,0.0,9,4,2
2018-02-02 10:00:00,417.7418884,9.36,52.59,0.0,0.0,1020,335.0,0.0,10,4,2
2018-02-02 11:00:00,420.9293457,9.75,52.48,0.0,0.0,1020,469.6,0.0,11,4,2
2018-02-02 12:00:00,411.5723822,10.09,48.61,0.0,0.0,1020,129.3,0.0,12,4,2
2018-02-02 13:00:00,376.1636775,11.14,40.45,0.0,0.0,1020,593.9,0.0,13,4,2
2018-02-02 14:00:00,372.4111562,11.46,42.07,0.0,0.0,1019,609.7,0.0,14,4,2
2018-02-02 15:00:00,367.2790006,11.45,38.44,0.0,0.0,1019,451.8,0.0,15,4,2
2018-02-02 16:00:00,311.2256063,10.71,40.25,0.0,0.0,1019,311.0,0.0,16,4,2
2018-02-02 17:00:00,306.3484931000001,10.12,45.78,0.0,0.0,1020,143.3,0.0,17,4,2
2018-02-02 18:00:00,268.1390945,9.57,53.33,0.0,0.0,1021,5.816,0.0,18,4,2
2018-02-02 19:00:00,195.17749630000003,8.97,58.11,0.0,0.0,1021,0.8029999999999999,0.0,19,4,2
2018-02-02 20:00:00,151.578418,8.67,58.37,0.0,0.0,1022,0.914,0.0,20,4,2
2018-02-02 21:00:00,120.8349275,8.31,60.39,0.0,0.0,1023,0.5820000000000001,0.0,21,4,2
2018-02-02 22:00:00,101.6668494,8.22,61.88,0.0,0.0,1023,0.083,0.0,22,4,2
2018-02-02 23:00:00,100.6302624,8.05,63.62,0.0,0.0,1024,1.745,0.0,23,4,2
2018-02-03 00:00:00,97.6850572,8.26,63.99,0.0,0.0,1024,0.5820000000000001,0.0,0,5,2
2018-02-03 01:00:00,96.7872545,8.24,63.8,0.0,0.0,1024,1.08,0.0,1,5,2
2018-02-03 02:00:00,90.6366474,8.25,62.9,0.0,0.0,1024,0.443,0.0,2,5,2
2018-02-03 03:00:00,89.637095,7.63,64.5,0.0,0.0,1024,0.7759999999999999,0.0,3,5,2
2018-02-03 04:00:00,87.422655,7.47,62.52,0.0,0.0,1024,0.8590000000000001,0.0,4,5,2
2018-02-03 05:00:00,88.2133628,7.69,61.82,0.0,0.0,1024,0.7759999999999999,0.0,5,5,2
2018-02-03 06:00:00,97.0281703,7.77,59.43,0.0,0.0,1024,1.801,0.0,6,5,2
2018-02-03 07:00:00,112.7800929,7.96,59.32,0.0,0.0,1024,0.416,0.0,7,5,2
2018-02-03 08:00:00,124.8211104,7.99,60.49,0.0,0.0,1025,23.21,0.0,8,5,2
2018-02-03 09:00:00,132.9292061,8.38,59.41,0.0,0.0,1025,174.4,0.0,9,5,2
2018-02-03 10:00:00,138.43686200000002,10.03,50.79,0.0,0.0,1025,341.6,0.0,10,5,2
2018-02-03 11:00:00,142.8628785,11.5,46.64,0.0,0.0,1026,470.9,0.0,11,5,2
2018-02-03 12:00:00,141.56895830000005,10.65,51.12,0.0,0.0,1026,179.9,0.0,12,5,2
2018-02-03 13:00:00,139.8103875,11.0,55.74,0.0,0.0,1025,196.9,0.0,13,5,2
2018-02-03 14:00:00,131.4892474,11.69,54.71,0.0,0.0,1023,312.0,0.0,14,5,2
2018-02-03 15:00:00,125.0759619,11.89,55.72,0.0,0.0,1023,408.6,0.0,15,5,2
2018-02-03 16:00:00,117.3674199,11.75,59.48,0.0,0.0,1023,109.1,0.0,16,5,2
2018-02-03 17:00:00,115.6512289,11.64,64.53,0.0,0.0,1023,61.62,0.0,17,5,2
2018-02-03 18:00:00,113.0882055,11.06,71.8,0.0,0.0,1022,16.92,0.0,18,5,2
2018-02-03 19:00:00,108.1713851,10.6,81.0,0.0,0.0,1021,4.6530000000000005,0.0,19,5,2
2018-02-03 20:00:00,98.5439163,10.22,81.7,0.0,0.0,1022,0.5820000000000001,0.2,20,5,2
2018-02-03 21:00:00,91.5069605,9.91,80.0,0.0,0.0,1022,1.717,0.2,21,5,2
2018-02-03 22:00:00,92.1764468,9.96,78.5,0.0,0.0,1022,1.413,0.2,22,5,2
2018-02-03 23:00:00,91.7431038,10.11,75.3,0.0,0.0,1022,0.5539999999999999,0.2,23,5,2
2018-02-04 00:00:00,91.452554,9.58,76.8,0.0,0.0,1021,1.219,0.4,0,6,2
2018-02-04 01:00:00,89.1480092,9.45,74.0,0.0,0.0,1021,1.496,0.0,1,6,2
2018-02-04 02:00:00,88.9525276,9.43,73.8,0.0,0.0,1020,1.1909999999999998,0.0,2,6,2
2018-02-04 03:00:00,87.65459849999998,8.98,77.1,0.0,0.0,1019,1.828,0.1,3,6,2
2018-02-04 04:00:00,84.5452193,8.81,71.7,0.0,0.0,1018,0.0,0.2,4,6,2
2018-02-04 05:00:00,83.3876017,7.95,78.6,0.0,0.0,1018,0.914,0.5,5,6,2
2018-02-04 06:00:00,85.1360548,7.2,75.9,0.0,0.0,1017,1.08,0.6,6,6,2
2018-02-04 07:00:00,87.5580031,7.11,76.7,0.0,0.0,1017,0.36,0.7,7,6,2
2018-02-04 08:00:00,87.52516829999998,6.197,74.5,0.0,0.0,1016,9.75,1.0,8,6,2
2018-02-04 09:00:00,88.25574259999998,7.38,70.5,0.0,0.0,1016,185.0,1.0,9,6,2
2018-02-04 10:00:00,92.7060034,8.36,65.93,0.0,0.0,1016,412.9,1.0,10,6,2
2018-02-04 11:00:00,94.8557283,9.48,58.57,0.0,0.0,1016,476.6,1.0,11,6,2
2018-02-04 12:00:00,93.8433856,9.67,46.46,0.0,0.0,1015,565.7,1.1,12,6,2
2018-02-04 13:00:00,95.123561,10.09,40.7,0.0,0.0,1013,536.7,1.1,13,6,2
2018-02-04 14:00:00,97.0371426,9.8,46.38,0.0,0.0,1013,583.2,1.1,14,6,2
2018-02-04 15:00:00,104.2102101,9.86,45.45,0.0,0.0,1012,459.3,1.1,15,6,2
2018-02-04 16:00:00,106.7465075,9.68,48.27,0.0,0.0,1012,314.7,1.1,16,6,2
2018-02-04 17:00:00,109.5647642,9.22,52.77,0.0,0.0,1012,148.9,1.1,17,6,2
2018-02-04 18:00:00,108.9500662,8.34,59.19,0.0,0.0,1012,7.48,1.1,18,6,2
2018-02-04 19:00:00,102.8861277,7.96,62.03,0.0,0.0,1013,0.609,1.1,19,6,2
2018-02-04 20:00:00,97.6432501,7.94,64.38,0.0,0.0,1013,2.327,1.1,20,6,2
2018-02-04 21:00:00,95.461454,7.91,65.4,0.0,0.0,1013,1.745,1.1,21,6,2
2018-02-04 22:00:00,93.1278924,7.76,66.22,0.0,0.0,1012,0.942,1.1,22,6,2
2018-02-04 23:00:00,93.208834,7.87,66.3,0.0,0.0,1012,1.4680000000000002,1.1,23,6,2
2018-02-04 23:00:00,93.208834,7.87,66.3,0.0,0.0,1012,1.4680000000000002,1.1,23,6,2
2018-02-04 23:00:00,93.208834,7.87,66.3,0.0,0.0,1012,1.4680000000000002,1.1,23,6,2
2018-02-04 23:00:00,93.208834,7.87,66.3,0.0,0.0,1012,1.4680000000000002,1.1,23,6,2
2018-02-04 23:00:00,93.208834,7.87,66.3,0.0,0.0,1012,1.4680000000000002,1.1,23,6,2
2018-02-04 23:00:00,93.208834,7.87,66.3,0.0,0.0,1012,1.4680000000000002,1.1,23,6,2
2018-02-05 00:00:00,91.0564365,7.59,67.23,0.0,0.0,1012,1.967,1.1,0,0,2
2018-02-05 01:00:00,89.81043220000002,7.56,65.97,0.0,0.0,1012,2.4930000000000003,0.0,1,0,2
2018-02-05 02:00:00,89.3537994,7.56,65.2,0.0,0.0,1011,1.08,0.0,2,0,2
2018-02-05 03:00:00,88.5491559,7.53,65.73,0.0,0.0,1011,2.05,0.0,3,0,2
2018-02-05 04:00:00,89.78523340000002,7.35,65.52,0.0,0.0,1010,0.8029999999999999,0.0,4,0,2
2018-02-05 05:00:00,108.31914170000002,6.82,67.21,0.0,0.0,1010,1.911,0.0,5,0,2
2018-02-05 06:00:00,118.8148237,6.917999999999998,66.49,0.0,0.0,1011,0.166,0.0,6,0,2
2018-02-05 07:00:00,199.3671786,6.98,64.84,0.0,0.0,1011,0.887,0.0,7,0,2
2018-02-05 08:00:00,303.563453,6.854,61.87,0.0,0.0,1011,25.1,0.0,8,0,2
2018-02-05 09:00:00,375.8261663,7.77,57.31,0.0,0.0,1012,184.6,0.0,9,0,2
2018-02-05 10:00:00,428.6283427,8.72,50.77,0.0,0.0,1012,346.2,0.0,10,0,2
2018-02-05 11:00:00,442.9842136,9.09,55.15,0.0,0.0,1012,477.5,0.0,11,0,2
2018-02-05 12:00:00,430.5375336,9.84,50.4,0.0,0.0,1012,559.9,0.0,12,0,2
2018-02-05 13:00:00,399.4954755,10.84,41.51,0.0,0.0,1011,583.5,0.0,13,0,2
2018-02-05 14:00:00,410.9964369,11.16,40.05,0.0,0.0,1010,550.6,0.0,14,0,2
2018-02-05 15:00:00,419.8645055,10.98,38.85,0.0,0.0,1010,465.5,0.0,15,0,2
2018-02-05 16:00:00,401.9162784,10.95,45.66,0.0,0.0,1010,326.6,0.0,16,0,2
2018-02-05 17:00:00,363.3785318,10.08,53.77,0.0,0.0,1010,146.7,0.0,17,0,2
2018-02-05 18:00:00,294.47699480000006,9.46,55.91,0.0,0.0,1011,7.7,0.0,18,0,2
2018-02-05 19:00:00,217.8004826,9.05,58.75,0.0,0.0,1011,1.1909999999999998,0.0,19,0,2
2018-02-05 20:00:00,170.4880175,8.76,56.54,0.0,0.0,1012,1.136,0.0,20,0,2
2018-02-05 21:00:00,128.0456023,8.44,52.94,0.0,0.0,1013,0.97,0.0,21,0,2
2018-02-05 22:00:00,123.5151635,8.19,50.4,0.0,0.0,1013,1.44,0.0,22,0,2
2018-02-05 23:00:00,121.4584069,7.74,52.03,0.0,0.0,1013,1.08,0.0,23,0,2
2018-02-06 00:00:00,114.39567959999998,7.22,53.89,0.0,0.0,1013,0.748,0.0,0,1,2
2018-02-06 01:00:00,112.6191642,6.834,55.96,0.0,0.0,1014,0.72,0.0,1,1,2
2018-02-06 02:00:00,104.9545292,6.385,54.9,0.0,0.0,1014,0.665,0.0,2,1,2
2018-02-06 03:00:00,103.3687229,6.22,43.75,0.0,0.0,1014,0.914,0.0,3,1,2
2018-02-06 04:00:00,106.2518856,6.009,42.91,0.0,0.0,1014,0.665,0.0,4,1,2
2018-02-06 05:00:00,120.8001837,5.472,44.28,0.0,0.0,1015,1.469,0.0,5,1,2
2018-02-06 06:00:00,134.3741282,4.9430000000000005,46.07,0.0,0.0,1015,1.108,0.0,6,1,2
2018-02-06 07:00:00,205.566847,5.511,56.18,0.0,0.0,1015,0.998,0.0,7,1,2
2018-02-06 08:00:00,320.7282265,5.375,59.02,0.0,0.0,1016,26.3,0.0,8,1,2
2018-02-06 09:00:00,382.4920125,6.216,50.9,0.0,0.0,1017,194.1,0.0,9,1,2
2018-02-06 10:00:00,431.5670573,7.86,33.62,0.0,0.0,1018,361.8,0.0,10,1,2
2018-02-06 11:00:00,464.2909444,8.94,29.48,0.0,0.0,1018,497.0,0.0,11,1,2
2018-02-06 12:00:00,476.560851,8.26,33.48,0.0,0.0,1018,581.5,0.0,12,1,2
2018-02-06 13:00:00,458.27587630000005,9.08,34.21,0.0,0.0,1017,605.1,0.0,13,1,2
2018-02-06 14:00:00,454.8719384,9.27,28.39,0.0,0.0,1016,491.2,0.0,14,1,2
2018-02-06 15:00:00,432.3787641,9.29,31.62,0.0,0.0,1016,318.3,0.0,15,1,2
2018-02-06 16:00:00,410.4605806,9.02,44.24,0.0,0.0,1016,179.2,0.0,16,1,2
2018-02-06 17:00:00,387.6927012,9.16,46.93,0.0,0.0,1016,67.03,0.0,17,1,2
2018-02-06 18:00:00,286.3225104,8.53,51.29,0.0,0.0,1016,9.67,0.0,18,1,2
2018-02-06 19:00:00,201.1519027,7.9,56.79,0.0,0.0,1017,0.914,0.0,19,1,2
2018-02-06 20:00:00,162.2579367,7.54,59.65,0.0,0.0,1017,0.942,0.0,20,1,2
2018-02-06 21:00:00,136.401868,7.11,62.0,0.0,0.0,1017,0.8029999999999999,0.0,21,1,2
2018-02-06 22:00:00,121.3314584,7.2,60.34,0.0,0.0,1017,0.499,0.0,22,1,2
2018-02-06 23:00:00,114.5025836,7.23,59.53,0.0,0.0,1017,1.08,0.0,23,1,2
2018-02-07 00:00:00,110.35031770000002,7.06,60.18,0.0,0.0,1016,1.025,0.0,0,2,2
2018-02-07 01:00:00,108.3508311,6.551,56.43,0.0,0.0,1016,0.471,0.0,1,2,2
2018-02-07 02:00:00,105.7690995,6.195,53.46,0.0,0.0,1017,0.804,0.0,2,2,2
2018-02-07 03:00:00,109.10335890000002,5.94,52.64,0.0,0.0,1017,0.61,0.0,3,2,2
2018-02-07 04:00:00,107.1834776,5.984,50.62,0.0,0.0,1017,0.61,0.0,4,2,2
2018-02-07 05:00:00,126.2089534,6.095,49.06,0.0,0.0,1017,0.748,0.0,5,2,2
2018-02-07 06:00:00,134.80594399999998,5.3889999999999985,51.39,0.0,0.0,1017,0.887,0.0,6,2,2
2018-02-07 07:00:00,202.7737891,5.332000000000002,50.56,0.0,0.0,1018,0.8590000000000001,0.0,7,2,2
2018-02-07 08:00:00,321.7879124,5.352,50.54,0.0,0.0,1018,27.24,0.0,8,2,2
2018-02-07 09:00:00,383.7752423,6.345,48.17,0.0,0.0,1019,195.8,0.0,9,2,2
2018-02-07 10:00:00,433.5373362,7.96,42.71,0.0,0.0,1019,358.9,0.0,10,2,2
2018-02-07 11:00:00,464.6320827,8.67,37.93,0.0,0.0,1019,498.3,0.0,11,2,2
2018-02-07 12:00:00,473.8850057,8.8,42.44,0.0,0.0,1019,578.5,0.0,12,2,2
2018-02-07 13:00:00,447.7240697,9.44,37.11,0.0,0.0,1018,604.2,0.0,13,2,2
2018-02-07 14:00:00,429.1563721,10.86,32.48,0.0,0.0,1018,572.6,0.0,14,2,2
2018-02-07 15:00:00,416.5581175,11.01,28.27,0.0,0.0,1017,499.5,0.0,15,2,2
2018-02-07 16:00:00,383.922808,10.93,35.93,0.0,0.0,1018,383.3,0.0,16,2,2
2018-02-07 17:00:00,369.987108,10.29,41.4,0.0,0.0,1018,52.7,0.0,17,2,2
2018-02-07 18:00:00,293.82488039999987,9.39,49.52,0.0,0.0,1019,13.46,0.0,18,2,2
2018-02-07 19:00:00,215.5096826,8.84,53.0,0.0,0.0,1019,0.997,0.0,19,2,2
2018-02-07 20:00:00,153.3383251,8.2,55.31,0.0,0.0,1020,0.72,0.0,20,2,2
2018-02-07 21:00:00,122.24625120000002,7.98,54.99,0.0,0.0,1021,0.8590000000000001,0.0,21,2,2
2018-02-07 22:00:00,117.6961497,7.84,52.41,0.0,0.0,1021,0.665,0.0,22,2,2
2018-02-07 23:00:00,112.60847379999998,7.91,43.38,0.0,0.0,1021,0.942,0.0,23,2,2
2018-02-08 00:00:00,108.4665165,7.57,41.07,0.0,0.0,1022,0.748,0.0,0,3,2
2018-02-08 01:00:00,106.7153908,7.22,40.53,0.0,0.0,1022,0.443,0.0,1,3,2
2018-02-08 02:00:00,105.0511246,6.761,41.33,0.0,0.0,1022,0.665,0.0,2,3,2
2018-02-08 03:00:00,100.9607103,6.526,43.06,0.0,0.0,1022,1.081,0.0,3,3,2
2018-02-08 04:00:00,99.9779571,6.465,42.75,0.0,0.0,1022,0.665,0.0,4,3,2
2018-02-08 05:00:00,110.2835027,6.254,41.92,0.0,0.0,1022,0.831,0.0,5,3,2
2018-02-08 06:00:00,125.9567745,5.806,44.74,0.0,0.0,1022,0.416,0.0,6,3,2
2018-02-08 07:00:00,200.7880473,4.982,52.94,0.0,0.0,1023,0.72,0.0,7,3,2
2018-02-08 08:00:00,316.8065678000001,4.288,64.39,0.0,0.0,1024,33.89,0.0,8,3,2
2018-02-08 09:00:00,379.4525027,5.849,47.18,0.0,0.0,1024,200.9,0.0,9,3,2
2018-02-08 10:00:00,456.37489410000006,7.12,42.49,0.0,0.0,1025,366.5,0.0,10,3,2
2018-02-08 11:00:00,466.5630362,7.16,40.72,0.0,0.0,1025,224.5,0.0,11,3,2
2018-02-08 12:00:00,443.4725358,8.08,35.39,0.0,0.0,1025,580.3,0.0,12,3,2
2018-02-08 13:00:00,424.4464873,9.03,36.6,0.0,0.0,1024,619.9,0.0,13,3,2
2018-02-08 14:00:00,410.7759474,10.31,30.61,0.0,0.0,1023,639.4,0.0,14,3,2
