Date,Power_kW,temp_C,HR,Hour,Weekday,Month,Cluster
2017-01-20,118.4927754,9.07,50.32,22,4,1,0
2017-01-20,111.1755784,8.58,52.29,23,4,1,0
2017-01-21,110.2846481,8.57,52.77,0,5,1,0
2017-01-21,99.0328112,8.11,54.13,1,5,1,0
2017-01-21,97.2188794,8.05,54.98,2,5,1,0
2017-01-21,93.7502264,9.01,52.06,3,5,1,0
2017-01-21,94.9139528,7.47,58.94,4,5,1,0
2017-01-21,89.2791575,8.57,51.47,5,5,1,0
2017-01-21,91.4178102,5.257999999999999,74.3,6,5,1,0
2017-01-21,104.1065514,4.99,69.88,7,5,1,0
2017-01-21,109.7967077,7.43,53.44,8,5,1,0
2017-01-21,112.2698172,6.775,62.33,9,5,1,0
2017-01-21,119.3241449,7.15,64.53,10,5,1,2
2017-01-21,117.5105949,9.42,52.12,11,5,1,2
2017-01-21,115.6752823,10.7,45.12,12,5,1,2
2017-01-21,119.9025719,11.08,43.16,13,5,1,2
2017-01-21,113.841306,11.71,43.35,14,5,1,2
2017-01-21,114.7927516,13.84,37.55,15,5,1,2
2017-01-21,112.49469740000002,13.66,38.81,16,5,1,0
2017-01-21,108.8887873,12.64,42.15,17,5,1,0
2017-01-21,102.5203633,11.2,51.27,18,5,1,0
2017-01-21,100.2242181,10.51,57.02,19,5,1,0
2017-01-21,96.4180539,10.33,59.05,20,5,1,0
2017-01-21,94.8015127,10.12,62.35,21,5,1,0
2017-01-21,95.322097,9.78,64.37,22,5,1,0
2017-01-21,96.6761507,9.79,64.75,23,5,1,0
2017-01-22,94.4147493,9.71,64.6,0,6,1,0
2017-01-22,94.7618055,9.88,63.43,1,6,1,0
2017-01-22,93.4184422,9.88,62.72,2,6,1,0
2017-01-22,93.0112525,9.67,62.4,3,6,1,0
2017-01-22,94.8919993,9.35,64.61,4,6,1,0
2017-01-22,90.1242718,9.1,68.41,5,6,1,0
2017-01-22,87.2628717,8.05,72.5,6,6,1,0
2017-01-22,85.31321,8.62,65.78,7,6,1,0
2017-01-22,80.74974549999997,8.56,68.12,8,6,1,0
2017-01-22,81.1989332,9.97,61.65,9,6,1,0
2017-01-22,82.41267540000003,11.08,60.17,10,6,1,2
2017-01-22,84.3380928,11.38,54.74,11,6,1,2
2017-01-22,83.9076133,12.03,49.33,12,6,1,2
2017-01-22,85.5665343,12.78,44.23,13,6,1,2
2017-01-22,88.5556465,11.14,56.32,14,6,1,0
2017-01-22,91.6442176,12.07,52.46,15,6,1,2
2017-01-22,94.3536613,12.05,47.26,16,6,1,2
2017-01-22,104.1382408,11.51,53.05,17,6,1,0
2017-01-22,109.8283971,10.92,56.84,18,6,1,0
2017-01-22,115.5571152,10.17,61.46,19,6,1,0
2017-01-22,109.4044082,9.87,60.57,20,6,1,0
2017-01-22,104.9627379,9.91,60.56,21,6,1,0
2017-01-22,111.6562646,9.83,58.14,22,6,1,0
2017-01-22,108.1975384,9.74,56.82,23,6,1,0
2017-01-23,105.3523648,9.71,55.74,0,0,1,0
2017-01-23,94.0115685,9.52,57.96,1,0,1,0
2017-01-23,92.1502935,9.34,60.29,2,0,1,0
2017-01-23,91.0327649,9.3,60.77,3,0,1,0
2017-01-23,91.8710068,9.07,62.27,4,0,1,0
2017-01-23,104.5981189,8.98,61.65,5,0,1,0
2017-01-23,118.001017,8.54,63.25,6,0,1,0
2017-01-23,181.9973785,8.78,61.18,7,0,1,0
2017-01-23,280.3068696,8.51,56.14,8,0,1,0
2017-01-23,343.967438,9.02,51.65,9,0,1,2
2017-01-23,380.2565735,10.27,43.94,10,0,1,2
2017-01-23,398.5898459,11.27,41.5,11,0,1,2
2017-01-23,398.2399262,13.3,34.6,12,0,1,2
2017-01-23,374.2189792,14.15,32.98,13,0,1,2
2017-01-23,391.7970512,13.1,32.83,14,0,1,2
2017-01-23,373.8007173,13.82,29.85,15,0,1,2
2017-01-23,375.9189437,13.19,30.06,16,0,1,2
2017-01-23,343.2175828,12.27,34.21,17,0,1,0
2017-01-23,285.6793683,10.94,44.57,18,0,1,0
2017-01-23,200.9258771,10.31,56.02,19,0,1,0
2017-01-23,170.0185944,9.92,57.79,20,0,1,0
2017-01-23,141.54108689999995,9.63,57.85,21,0,1,0
2017-01-23,136.1472074,9.69,56.74,22,0,1,0
2017-01-23,135.5769891,9.5,57.39,23,0,1,0
2017-01-24,133.2951614,9.09,60.79,0,1,1,0
2017-01-24,129.3045878,8.76,63.62,1,1,1,0
2017-01-24,124.75315,8.67,66.88,2,1,1,0
2017-01-24,115.746488,8.64,68.56,3,1,1,0
2017-01-24,114.4812028,8.94,67.09,4,1,1,0
2017-01-24,124.6580818,8.96,65.05,5,1,1,0
2017-01-24,132.429239,8.84,64.78,6,1,1,0
2017-01-24,195.0461571,8.93,63.89,7,1,1,0
2017-01-24,306.5655464,8.32,67.33,8,1,1,0
2017-01-24,344.0657515000001,9.05,64.96,9,1,1,2
2017-01-24,382.5435555,10.38,64.95,10,1,1,2
2017-01-24,389.2437637,11.11,64.33,11,1,1,2
2017-01-24,392.53220710000005,12.45,50.65,12,1,1,2
2017-01-24,376.6523815,13.61,37.34,13,1,1,2
2017-01-24,371.96941360000005,14.33,37.39,14,1,1,2
2017-01-24,371.9442148,14.82,30.09,15,1,1,2
2017-01-24,372.8643528,13.38,47.09,16,1,1,2
2017-01-24,334.2319198,13.04,43.39,17,1,1,0
2017-01-24,270.6291941,11.68,55.42,18,1,1,0
2017-01-24,189.5125388,11.04,59.11,19,1,1,0
2017-01-24,154.6807339,10.59,58.68,20,1,1,0
2017-01-24,133.6897517,10.52,53.67,21,1,1,0
2017-01-24,126.1786003,9.63,62.54,22,1,1,0
2017-01-24,127.7779605,9.48,65.34,23,1,1,0
2017-01-25,123.8267123,9.18,64.43,0,2,1,0
2017-01-25,117.7746096,8.95,68.62,1,2,1,0
2017-01-25,111.3454794,9.11,66.64,2,2,1,0
2017-01-25,107.5127801,7.93,72.1,3,2,1,0
2017-01-25,101.5446734,7.6,78.3,4,2,1,0
2017-01-25,112.4334185,7.15,79.7,5,2,1,0
2017-01-25,123.7383256,6.575,77.8,6,2,1,0
2017-01-25,192.3172416,6.1960000000000015,78.5,7,2,1,0
2017-01-25,308.6438747,3.238,94.5,8,2,1,0
2017-01-25,349.1679358,3.23,97.4,9,2,1,0
2017-01-25,388.4778729,4.228,93.7,10,2,1,2
2017-01-25,401.9409045,7.29,77.8,11,2,1,2
2017-01-25,391.152191,8.78,68.0,12,2,1,2
2017-01-25,377.9665371,11.8,58.42,13,2,1,2
2017-01-25,378.5695902,12.37,58.38,14,2,1,2
2017-01-25,387.003934,11.63,63.59,15,2,1,2
2017-01-25,383.8684015,11.64,64.01,16,2,1,0
2017-01-25,335.4023277,11.63,63.66,17,2,1,0
2017-01-25,275.0256211,11.67,64.76,18,2,1,0
2017-01-25,196.3773028,11.55,65.87,19,2,1,0
2017-01-25,156.42403269999997,11.37,67.26,20,2,1,0
2017-01-25,138.0445625,11.31,68.93,21,2,1,0
2017-01-25,132.85876399999998,11.54,70.5,22,2,1,0
2017-01-25,125.7070773,11.58,74.2,23,2,1,0
2017-01-26,121.2258907,11.79,74.7,0,3,1,0
2017-01-26,116.7433678,12.06,75.8,1,3,1,0
2017-01-26,111.684136,12.12,77.2,2,3,1,0
2017-01-26,109.4063172,12.4,77.3,3,3,1,0
2017-01-26,106.7249358,12.25,79.1,4,3,1,0
2017-01-26,113.4392706,12.11,80.7,5,3,1,0
2017-01-26,133.6981513,12.03,83.7,6,3,1,0
2017-01-26,199.7079351,12.05,86.1,7,3,1,0
2017-01-26,313.9297048,12.06,88.1,8,3,1,0
2017-01-26,348.0003914,12.35,85.4,9,3,1,0
2017-01-26,384.6917532,11.97,86.9,10,3,1,0
2017-01-26,389.3258507,11.67,87.3,11,3,1,0
2017-01-26,389.30084280000005,11.41,88.6,12,3,1,0
2017-01-26,382.9791893,11.79,88.2,13,3,1,0
2017-01-26,394.6166442,12.11,86.6,14,3,1,0
2017-01-26,396.17477,11.56,90.1,15,3,1,0
2017-01-26,388.4162122,11.1,86.7,16,3,1,0
2017-01-26,330.613983,12.04,81.6,17,3,1,0
2017-01-26,270.7471703,12.06,82.9,18,3,1,0
2017-01-26,187.9059244,11.8,77.3,19,3,1,0
2017-01-26,151.19890880000003,12.08,75.1,20,3,1,0
2017-01-26,135.989524,11.66,78.3,21,3,1,0
2017-01-26,135.3696717,11.79,76.0,22,3,1,0
2017-01-26,129.9763649,11.53,69.76,23,3,1,0
2017-01-27,124.5007802,10.68,73.0,0,4,1,0
2017-01-27,120.8137376,10.29,72.7,1,4,1,0
2017-01-27,119.1458443,10.31,76.0,2,4,1,0
2017-01-27,114.4498952,10.24,73.8,3,4,1,0
2017-01-27,110.460467,9.19,81.2,4,4,1,0
2017-01-27,117.21107279999998,9.78,69.3,5,4,1,0
2017-01-27,136.50342680000003,10.14,65.74,6,4,1,0
2017-01-27,196.2537905,10.03,68.05,7,4,1,0
2017-01-27,315.3221294,8.86,71.3,8,4,1,0
2017-01-27,342.0859276,10.35,61.72,9,4,1,2
2017-01-27,374.7048197,10.66,60.04,10,4,1,2
2017-01-27,384.3975763,11.03,63.68,11,4,1,2
2017-01-27,380.715688,11.79,57.44,12,4,1,0
2017-01-27,360.696005,11.92,58.81,13,4,1,2
2017-01-27,364.4693344,12.01,57.99,14,4,1,2
2017-01-27,366.7641433,11.96,59.11,15,4,1,2
2017-01-27,362.3610348,11.35,61.37,16,4,1,2
2017-01-27,340.454878,11.85,54.73,17,4,1,0
2017-01-27,276.37203880000004,11.36,60.39,18,4,1,0
2017-01-27,193.8415781,10.33,67.11,19,4,1,0
2017-01-27,152.29162040000003,10.52,67.55,20,4,1,0
2017-01-27,126.667877,10.59,64.44,21,4,1,0
2017-01-27,126.38992659999998,10.47,67.19,22,4,1,0
2017-01-27,125.7819101,10.0,71.0,23,4,1,0
2017-01-28,121.6191447,10.15,70.2,0,5,1,0
2017-01-28,120.364359,10.98,64.86,1,5,1,0
2017-01-28,113.0922144,10.5,69.43,2,5,1,0
2017-01-28,106.43362240000002,10.61,67.36,3,5,1,0
2017-01-28,103.9479135,10.7,69.26,4,5,1,0
2017-01-28,97.8333865,10.56,69.6,5,5,1,0
2017-01-28,97.6350414,10.89,69.69,6,5,1,0
2017-01-28,113.7408926,10.87,76.3,7,5,1,0
2017-01-28,126.324257,11.38,72.5,8,5,1,0
2017-01-28,127.26329409999998,12.31,67.63,9,5,1,0
2017-01-28,128.4167119,12.92,66.03,10,5,1,2
2017-01-28,131.6278408,13.29,64.41,11,5,1,2
2017-01-28,134.4289165,13.56,62.3,12,5,1,2
2017-01-28,128.1051631,13.28,63.34,13,5,1,2
2017-01-28,127.8856281,13.72,62.22,14,5,1,2
2017-01-28,134.1857099,12.06,75.2,15,5,1,0
2017-01-28,135.1092841,10.99,87.8,16,5,1,0
2017-01-28,137.91780490000002,11.53,88.1,17,5,1,0
2017-01-28,142.44614380000004,11.27,89.3,18,5,1,0
2017-01-28,129.71177749999998,11.23,89.4,19,5,1,0
2017-01-28,119.7156808,11.09,90.6,20,5,1,0
2017-01-28,115.18008770000002,11.45,88.5,21,5,1,0
2017-01-28,122.38961709999998,11.77,86.2,22,5,1,0
2017-01-28,120.6631175,11.91,87.8,23,5,1,0
2017-01-29,119.9859952,12.42,84.8,0,6,1,0
2017-01-29,117.3928096,12.66,85.2,1,6,1,0
2017-01-29,113.4375525,12.81,84.2,2,6,1,0
2017-01-29,106.1793436,12.85,83.6,3,6,1,0
2017-01-29,106.23985890000002,12.88,84.1,4,6,1,0
2017-01-29,104.4417718,12.77,84.9,5,6,1,0
2017-01-29,98.355498,12.85,84.7,6,6,1,0
2017-01-29,92.7081033,12.82,85.1,7,6,1,0
2017-01-29,91.3622583,12.84,84.8,8,6,1,0
2017-01-29,93.5425272,13.33,83.5,9,6,1,0
2017-01-29,95.34099609999998,13.8,81.0,10,6,1,0
2017-01-29,98.5576611,14.57,73.9,11,6,1,2
2017-01-29,99.2826993,14.58,74.5,12,6,1,2
2017-01-29,100.8585788,14.65,74.5,13,6,1,2
2017-01-29,109.67892240000002,13.15,85.5,14,6,1,0
2017-01-29,116.235192,13.26,84.9,15,6,1,0
2017-01-29,119.2577117,13.88,81.3,16,6,1,0
2017-01-29,123.3893604,13.8,82.4,17,6,1,0
2017-01-29,130.42975239999998,13.77,84.6,18,6,1,0
2017-01-29,128.9172517,13.71,85.3,19,6,1,0
2017-01-29,117.2351262,13.69,86.4,20,6,1,0
2017-01-29,114.6955835,13.63,86.7,21,6,1,0
2017-01-29,116.5770939,13.69,83.9,22,6,1,0
2017-01-29,115.4057315,13.57,82.1,23,6,1,0
2017-01-30,110.76857959999998,13.53,81.9,0,0,1,0
2017-01-30,103.4824993,13.08,85.3,1,0,1,0
2017-01-30,102.5759152,12.84,85.6,2,0,1,0
2017-01-30,97.6443955,12.97,82.8,3,0,1,0
2017-01-30,99.3048437,12.87,83.0,4,0,1,0
2017-01-30,112.2240012,13.02,82.9,5,0,1,0
2017-01-30,119.5152358,12.84,85.7,6,0,1,0
2017-01-30,190.6094502,12.55,87.1,7,0,1,0
2017-01-30,304.5114624,12.79,86.3,8,0,1,0
2017-01-30,324.3486450000001,13.39,79.9,9,0,1,2
2017-01-30,370.7701798,14.45,76.0,10,0,1,2
2017-01-30,379.9742324,14.82,72.3,11,0,1,1
2017-01-30,382.8604495,13.54,78.1,12,0,1,0
2017-01-30,375.3410894,13.35,74.6,13,0,1,0
2017-01-30,366.7366537,14.69,64.36,14,0,1,1
2017-01-30,372.737977,13.6,65.53,15,0,1,2
2017-01-30,370.4964292,13.39,71.0,16,0,1,0
2017-01-30,319.9279737,13.6,71.3,17,0,1,0
2017-01-30,264.4757235,13.24,74.4,18,0,1,0
2017-01-30,177.4944293,12.73,77.8,19,0,1,0
2017-01-30,136.5366434,12.38,78.9,20,0,1,0
2017-01-30,113.129249,11.93,79.9,21,0,1,0
2017-01-31,350.2982547,11.19,89.3,10,1,1,0
2017-01-31,355.5812213,10.88,88.0,11,1,1,0
2017-01-31,367.6144119,11.12,87.6,12,1,1,0
2017-01-31,362.12660960000005,11.37,88.3,13,1,1,0
2017-01-31,389.365367,11.83,89.0,14,1,1,0
2017-01-31,384.4605733,11.58,89.7,15,1,1,0
2017-01-31,379.096856,11.78,89.9,16,1,1,0
2017-01-31,324.6495034,12.1,90.0,17,1,1,0
2017-01-31,259.6075826,11.74,90.0,18,1,1,0
2017-01-31,163.3386216,11.77,90.8,19,1,1,0
2017-01-31,136.08879199999998,12.06,90.3,20,1,1,0
2017-01-31,121.09741499999998,11.76,88.0,21,1,1,0
2017-01-31,112.26332659999998,11.74,84.5,22,1,1,0
2017-01-31,102.8655105,10.85,85.9,23,1,1,0
2017-02-01,102.1729253,10.97,82.2,0,2,2,0
2017-02-01,94.6949905,11.23,78.4,1,2,2,0
2017-02-01,89.2348687,11.56,78.9,2,2,2,0
2017-02-01,81.94936109999998,11.73,79.1,3,2,2,0
2017-02-01,77.99677659999998,11.23,82.7,4,2,2,0
2017-02-01,90.05153890000003,10.96,83.9,5,2,2,0
2017-02-01,107.0865004,11.14,83.4,6,2,2,0
2017-02-01,179.3064521,11.28,81.2,7,2,2,0
2017-02-01,296.4585368000001,11.56,77.8,8,2,2,0
2017-02-01,328.9102005,12.51,72.2,9,2,2,2
2017-02-01,371.5450429,13.39,66.04,10,2,2,2
2017-02-01,384.7177156,13.38,58.7,11,2,2,2
2017-02-01,382.6758492,13.66,58.51,12,2,2,2
2017-02-01,360.7956548,13.67,57.44,13,2,2,1
2017-02-01,359.2085122,13.97,58.64,14,2,2,1
2017-02-01,377.4629429,13.39,62.27,15,2,2,2
2017-02-01,374.7489176,13.24,66.75,16,2,2,0
2017-02-01,345.0605314,13.15,67.26,17,2,2,0
2017-02-01,273.6463686,12.62,74.6,18,2,2,0
2017-02-01,180.57364630000004,13.07,72.6,19,2,2,0
2017-02-01,136.1357534,13.14,73.6,20,2,2,0
2017-02-01,114.246014,13.22,74.6,21,2,2,0
2017-02-01,106.5596164,12.31,87.7,22,2,2,0
2017-02-01,93.08742159999998,12.72,87.2,23,2,2,0
2017-02-02,85.57607929999998,12.92,89.6,0,3,2,0
2017-02-02,79.18302920000002,13.2,90.5,1,3,2,0
2017-02-02,77.12092740000001,13.5,90.8,2,3,2,0
2017-02-02,75.7237303,13.72,90.8,3,3,2,0
2017-02-02,72.88161109999999,13.86,89.4,4,3,2,0
2017-02-02,75.9846906,13.78,90.5,5,3,2,0
2017-02-02,97.7451907,14.03,86.5,6,3,2,0
2017-02-02,177.1048024,13.77,84.7,7,3,2,0
2017-02-02,283.5116988,13.61,75.8,8,3,2,0
2017-02-02,323.9634088,13.62,66.1,9,3,2,0
2017-02-02,354.94876960000005,13.91,64.87,10,3,2,0
2017-02-02,353.6781392,14.21,65.12,11,3,2,2
2017-02-02,348.2254625,14.56,61.12,12,3,2,2
2017-02-02,326.1742217,14.8,55.63,13,3,2,2
2017-02-02,317.5652044,14.81,60.64,14,3,2,2
2017-02-02,325.3054358,14.96,52.28,15,3,2,2
2017-02-02,336.7729897,14.46,52.22,16,3,2,2
2017-02-02,311.571708,13.99,59.03,17,3,2,0
2017-02-02,261.63169530000005,13.54,66.51,18,3,2,0
2017-02-02,159.07639730000002,13.2,65.15,19,3,2,0
2017-02-02,124.9791756,13.13,69.83,20,3,2,0
2017-02-02,97.3210109,13.14,69.11,21,3,2,0
2017-02-02,98.4347215,13.14,73.4,22,3,2,0
2017-02-02,88.69137640000002,13.29,73.9,23,3,2,0
2017-02-03,82.0276301,13.32,71.9,0,4,2,0
2017-02-03,74.9589849,13.51,70.2,1,4,2,0
2017-02-03,76.5236013,13.38,71.7,2,4,2,0
2017-02-03,73.5961498,13.7,73.1,3,4,2,0
2017-02-03,78.6256012,13.42,69.7,4,4,2,0
2017-02-03,93.7278911,13.89,69.3,5,4,2,0
2017-02-03,105.3115122,13.91,72.5,6,4,2,0
2017-02-03,189.0270801,13.52,75.9,7,4,2,0
2017-02-03,299.5994145,13.57,78.9,8,4,2,0
2017-02-03,328.3340643,14.0,77.2,9,4,2,0
2017-02-03,342.5494328000001,14.35,75.8,10,4,2,2
2017-02-03,355.9817295,14.5,75.5,11,4,2,2
2017-02-03,346.1981045,14.18,78.4,12,4,2,2
2017-02-03,307.7928425,14.42,76.9,13,4,2,2
2017-02-03,314.9533106,14.26,78.7,14,4,2,2
2017-02-03,327.1130679,14.24,79.0,15,4,2,2
2017-02-03,318.8161721,14.38,77.8,16,4,2,0
2017-02-03,271.5527683,14.11,79.6,17,4,2,0
2017-02-03,224.6677283,14.06,81.5,18,4,2,0
2017-02-03,154.28709809999995,14.1,80.8,19,4,2,0
2017-02-03,115.8925265,14.08,81.3,20,4,2,0
2017-02-03,84.9279738,13.96,82.4,21,4,2,0
2017-02-03,84.62597,14.03,83.4,22,4,2,0
2017-02-03,82.7790125,13.9,84.2,23,4,2,0
2017-02-04,79.87217820000002,14.12,83.9,0,5,2,0
2017-02-04,76.4247151,14.13,84.9,1,5,2,0
2017-02-04,74.7279959,14.07,84.1,2,5,2,0
2017-02-04,71.5174397,13.95,85.3,3,5,2,0
2017-02-04,71.20512729999999,13.75,88.0,4,5,2,0
2017-02-04,73.1001916,13.66,87.6,5,5,2,0
2017-02-04,73.3388166,13.6,86.8,6,5,2,0
2017-02-04,86.9408234,13.64,86.9,7,5,2,0
2017-02-04,102.751925,13.8,87.5,8,5,2,0
2017-02-04,107.2583104,13.97,87.5,9,5,2,0
2017-02-04,108.2046017,14.03,87.7,10,5,2,0
2017-02-04,108.2387728,14.1,87.9,11,5,2,0
2017-02-04,112.722632,14.56,85.1,12,5,2,0
2017-02-04,114.97067040000002,14.44,85.4,13,5,2,2
2017-02-04,108.4899972,14.59,85.5,14,5,2,0
2017-02-04,103.3192798,14.53,86.6,15,5,2,0
2017-02-04,103.8698354,14.53,85.8,16,5,2,0
2017-02-04,91.2524908,14.51,83.7,17,5,2,0
2017-02-04,87.22774609999998,14.21,83.3,18,5,2,0
2017-02-04,78.9319957,14.23,85.7,19,5,2,0
2017-02-04,76.1219477,14.06,86.1,20,5,2,0
2017-02-04,76.0704047,14.06,87.3,21,5,2,0
2017-02-04,75.4331805,14.44,83.3,22,5,2,0
2017-02-04,75.33047629999999,14.4,81.4,23,5,2,0
2017-02-05,73.8924266,14.05,73.6,0,6,2,0
2017-02-05,70.51445109999997,13.57,74.3,1,6,2,0
2017-02-05,67.2725873,13.3,80.3,2,6,2,0
2017-02-05,68.2856936,13.27,70.4,3,6,2,0
2017-02-05,68.349836,12.75,60.8,4,6,2,0
2017-02-05,68.3778983,12.62,62.28,5,6,2,0
2017-02-05,68.0913574,12.56,60.63,6,6,2,0
2017-02-05,67.6406425,12.56,62.72,7,6,2,0
2017-02-05,65.68830820000001,12.09,64.76,8,6,2,0
2017-02-05,67.32164859999999,12.65,64.24,9,6,2,0
2017-02-05,67.19336379999999,13.13,53.98,10,6,2,2
2017-02-05,67.9319559,13.81,51.78,11,6,2,2
2017-02-05,69.17070600000001,12.79,55.72,12,6,2,0
2017-02-05,68.18298940000001,13.65,47.62,13,6,2,1
2017-02-05,69.4944724,13.79,46.93,14,6,2,2
2017-02-05,69.7812042,13.91,45.39,15,6,2,2
2017-02-05,70.0801536,13.96,42.57,16,6,2,2
2017-02-05,68.96338859999999,13.27,47.54,17,6,2,0
2017-02-05,72.1529458,12.39,55.32,18,6,2,0
2017-02-05,72.19838,12.01,60.15,19,6,2,0
2017-02-05,73.20232309999999,11.86,62.81,20,6,2,0
2017-02-05,71.2316624,11.73,65.48,21,6,2,0
2017-02-05,72.5435272,11.91,65.36,22,6,2,0
2017-02-05,73.24145759999998,12.0,66.25,23,6,2,0
2017-02-06,68.2864572,11.49,70.2,0,0,2,0
2017-02-06,62.7673473,11.13,73.4,1,0,2,0
2017-02-06,64.0299599,11.33,76.0,2,0,2,0
2017-02-06,63.638424,11.03,78.0,3,0,2,0
2017-02-06,60.6958914,11.41,79.3,4,0,2,0
2017-02-06,75.3873645,11.54,80.4,5,0,2,0
2017-02-06,85.9586429,11.72,81.4,6,0,2,0
2017-02-06,166.23152019999995,11.55,82.6,7,0,2,0
2017-02-06,269.4192699,11.61,83.1,8,0,2,0
2017-02-06,282.8630206,12.11,82.5,9,0,2,2
2017-02-06,315.6991569,13.76,76.9,10,0,2,2
2017-02-06,324.2392593,14.3,74.4,11,0,2,2
2017-02-06,327.1636564,14.48,70.5,12,0,2,1
2017-02-06,309.9616574,14.33,71.4,13,0,2,2
2017-02-06,307.809069,14.39,68.23,14,0,2,2
2017-02-06,306.0111728,15.0,66.17,15,0,2,2
2017-02-06,285.2647335,14.31,72.8,16,0,2,2
2017-02-06,243.7722367,13.96,75.7,17,0,2,0
2017-02-06,206.6444775,13.49,80.1,18,0,2,0
2017-02-06,141.4490731,13.26,83.5,19,0,2,0
2017-02-06,110.7741157,13.13,85.0,20,0,2,0
2017-02-06,95.8695982,13.12,85.6,21,0,2,0
2017-02-06,93.6311048,13.11,85.3,22,0,2,0
2017-02-06,87.7874649,13.08,85.2,23,0,2,0
2017-02-07,82.2076488,13.11,84.7,0,1,2,0
2017-02-07,77.1757157,13.33,84.3,1,1,2,0
2017-02-07,77.74593399999998,13.3,84.7,2,1,2,0
2017-02-07,77.62853050000002,13.3,86.2,3,1,2,0
2017-02-07,76.3349921,13.34,86.0,4,1,2,0
2017-02-07,87.0584178,13.25,86.0,5,1,2,0
2017-02-07,98.2762745,13.28,85.7,6,1,2,0
2017-02-07,176.28221430000005,13.24,86.9,7,1,2,0
2017-02-07,274.0842932,13.2,88.9,8,1,2,0
2017-02-07,311.46747660000005,13.19,89.5,9,1,2,0
2017-02-07,339.3822109,13.44,89.2,10,1,2,0
2017-02-07,345.1731624,11.82,79.8,11,1,2,2
2017-02-07,332.6653944,12.31,77.4,12,1,2,2
2017-02-07,304.1275625,13.24,63.91,13,1,2,2
2017-02-07,290.1471919,14.31,51.69,14,1,2,2
2017-02-07,301.1023702,13.98,44.24,15,1,2,2
2017-02-07,296.4018395,13.74,44.45,16,1,2,2
2017-02-07,256.90596580000005,13.2,50.83,17,1,2,0
2017-02-07,215.2659033,12.02,56.52,18,1,2,0
2017-02-07,145.4793539,11.67,63.17,19,1,2,0
2017-02-07,124.6659087,11.34,64.66,20,1,2,0
2017-02-07,105.26760520000002,10.97,66.92,21,1,2,0
2017-02-07,100.0743616,10.51,68.16,22,1,2,0
2017-02-07,92.3793735,10.3,70.1,23,1,2,0
2017-02-08,85.4472218,10.4,67.92,0,2,2,0
2017-02-08,75.3201677,10.22,68.41,1,2,2,0
2017-02-08,72.4753759,9.89,66.93,2,2,2,0
2017-02-08,72.0099617,9.82,65.51,3,2,2,0
2017-02-08,76.2586321,9.47,65.86,4,2,2,0
2017-02-08,87.332932,9.23,65.79,5,2,2,0
2017-02-08,99.7870571,8.82,64.48,6,2,2,0
2017-02-08,174.19166840000003,8.48,65.66,7,2,2,0
2017-02-08,268.3200677,8.47,62.31,8,2,2,0
2017-02-08,301.2812435,9.47,51.44,9,2,2,2
2017-02-08,328.7446902,9.81,54.69,10,2,2,2
2017-02-08,333.6638014,10.96,44.36,11,2,2,2
2017-02-08,326.064836,12.17,40.97,12,2,2,1
2017-02-08,308.06086610000006,11.95,47.66,13,2,2,1
2017-02-08,308.0767108,13.66,44.86,14,2,2,1
2017-02-08,317.1973401,13.9,45.34,15,2,2,2
2017-02-08,290.3354193,13.31,40.87,16,2,2,2
2017-02-08,249.0469946,14.28,38.63,17,2,2,0
2017-02-08,210.15932830000003,13.06,42.98,18,2,2,0
2017-02-08,139.3659723,12.88,43.27,19,2,2,0
2017-02-08,107.1344163,12.72,42.45,20,2,2,0
2017-02-08,85.34108140000002,11.81,47.56,21,2,2,0
2017-02-08,84.31423029999998,11.32,58.43,22,2,2,0
2017-02-08,82.9334506,10.23,71.7,23,2,2,0
2017-02-09,79.60873620000002,10.11,62.82,0,3,2,0
2017-02-09,71.486323,9.55,69.13,1,3,2,0
2017-02-09,68.85171209999999,8.32,77.8,2,3,2,0
2017-02-09,68.6033512,6.9289999999999985,85.8,3,3,2,0
2017-02-09,68.4953018,6.34,84.4,4,3,2,0
2017-02-09,67.84127840000001,5.684,87.1,5,3,2,0
2017-02-09,94.7366067,6.058,83.0,6,3,2,0
2017-02-09,168.31118480000004,5.212999999999999,84.8,7,3,2,0
2017-02-09,273.8208512,5.386,82.8,8,3,2,0
2017-02-09,300.0615834,5.714,78.1,9,3,2,2
2017-02-09,323.0003183,7.08,70.0,10,3,2,2
2017-02-09,318.3961921,10.57,59.76,11,3,2,2
2017-02-09,313.4142748,11.29,59.2,12,3,2,2
2017-02-09,318.2425176000001,12.52,61.83,13,3,2,2
2017-02-09,317.7083794,12.76,63.53,14,3,2,2
2017-02-09,316.2649845,13.09,63.9,15,3,2,2
2017-02-09,324.3539902,13.41,68.64,16,3,2,2
2017-02-09,288.07401789999994,9.62,88.8,17,3,2,0
2017-02-09,228.0772023,8.75,82.2,18,3,2,0
2017-02-09,157.0173499,8.32,80.7,19,3,2,0
2017-02-09,112.7829564,8.74,76.6,20,3,2,0
2017-02-09,91.666362,9.32,75.3,21,3,2,0
2017-02-09,90.1916595,8.69,71.1,22,3,2,0
2017-02-09,90.0509662,8.72,72.8,23,3,2,0
2017-02-10,87.1647491,8.93,70.0,0,4,2,0
2017-02-10,72.79952409999999,8.32,69.44,1,4,2,0
2017-02-10,71.7608372,8.54,69.65,2,4,2,0
2017-02-10,70.44152729999998,8.83,64.11,3,4,2,0
2017-02-10,71.2104725,8.22,62.4,4,4,2,0
2017-02-10,70.8122551,8.01,64.68,5,4,2,0
